core_family,Member,repeat_digit,trait,value,trait_member_hits,trait_core_hits,baseline_member_rate,trait_member_rate,lift,lift_diff
89,8809,8,seed_high_count,2,24,90,0.34408602150537637,0.26666666666666666,0.7749999999999999,-0.07741935483870971
89,8809,8,seed_sum_lastdigit,9,9,33,0.34408602150537637,0.2727272727272727,0.7926136363636362,-0.07135874877810366
89,8809,8,seed_consecutive_pairs,1,35,128,0.34408602150537637,0.2734375,0.7946777343749999,-0.07064852150537637
89,9908,9,seed_spread_band,7-9,31,118,0.32974910394265233,0.2627118644067797,0.7967022844509949,-0.06703723953587265
89,8809,8,seed_sum_lastdigit,2,8,29,0.34408602150537637,0.27586206896551724,0.8017241379310344,-0.06822395253985913
89,8809,8,seed_vtrac_unique,4,15,54,0.34408602150537637,0.2777777777777778,0.8072916666666666,-0.06630824372759858
89,8809,8,seed_high_count,3,22,79,0.34408602150537637,0.27848101265822783,0.8093354430379746,-0.06560500884714854
89,0089,0,seed_trail_band,0-3,27,102,0.32616487455197135,0.2647058823529412,0.8115707821590175,-0.06145899219903017
89,8809,8,seed_sum_lastdigit,4,7,25,0.34408602150537637,0.28,0.81375,-0.06408602150537634
89,9908,9,seed_sum_lastdigit,0,7,26,0.32974910394265233,0.2692307692307692,0.8164715719063544,-0.060518334711883115
89,0089,0,seed_high_count,1,20,75,0.32616487455197135,0.26666666666666666,0.8175824175824175,-0.05949820788530469
89,8809,8,seed_sum_mod3,1,26,92,0.34408602150537637,0.2826086956521739,0.8213315217391303,-0.06147732585320248
89,0089,0,seed_sum_lastdigit,0,7,26,0.32616487455197135,0.2692307692307692,0.8254437869822484,-0.05693410532120213
89,8809,8,seed_structure,ABCD,43,150,0.34408602150537637,0.2866666666666667,0.833125,-0.05741935483870969
89,8809,8,seed_unique_count,4,43,150,0.34408602150537637,0.2866666666666667,0.833125,-0.05741935483870969
89,8809,8,seed_repeat_digit,none,43,150,0.34408602150537637,0.2866666666666667,0.833125,-0.05741935483870969
89,0089,0,seed_vtrac_unique,2,18,66,0.32616487455197135,0.2727272727272727,0.836163836163836,-0.053437601824698644
89,9908,9,seed_sum_lastdigit,2,8,29,0.32974910394265233,0.27586206896551724,0.8365817091454273,-0.053887034977135095
89,8809,8,seed_lead_band,4-6,22,76,0.34408602150537637,0.2894736842105263,0.841282894736842,-0.054612337294850044
89,9908,9,seed_structure,AABC,30,108,0.32974910394265233,0.2777777777777778,0.8423913043478262,-0.05197132616487454
89,9908,9,seed_unique_count,3,30,108,0.32974910394265233,0.2777777777777778,0.8423913043478262,-0.05197132616487454
89,9908,9,seed_even_count,1,20,72,0.32974910394265233,0.2777777777777778,0.8423913043478262,-0.05197132616487454
89,9908,9,seed_consecutive_pairs,2,13,46,0.32974910394265233,0.2826086956521739,0.8570415879017013,-0.04714040829047844
89,9908,9,seed_consecutive_pairs,0,27,95,0.32974910394265233,0.28421052631578947,0.8618993135011441,-0.045538577626862864
89,8809,8,seed_trail_band,4-6,27,89,0.34408602150537637,0.30337078651685395,0.8816713483146067,-0.04071523498852242
89,0089,0,seed_sum_band,10-17,29,100,0.32616487455197135,0.29,0.889120879120879,-0.03616487455197137
89,9908,9,seed_trail_band,7-9,26,88,0.32974910394265233,0.29545454545454547,0.895998023715415,-0.03429455848810686
89,9908,9,seed_sum_lastdigit,8,8,27,0.32974910394265233,0.2962962962962963,0.8985507246376812,-0.03345280764635605
123,2213,2,seed_sum_lastdigit,1,5,29,0.33753943217665616,0.1724137931034483,0.5107960038672252,-0.16512563907320787
123,3312,3,seed_sum_lastdigit,3,6,33,0.34069400630914826,0.18181818181818182,0.5336700336700337,-0.15887582449096643
123,1123,1,seed_sum_lastdigit,5,6,31,0.3217665615141956,0.1935483870967742,0.6015180265654649,-0.1282181744174214
123,1123,1,seed_sum_lastdigit,7,6,31,0.3217665615141956,0.1935483870967742,0.6015180265654649,-0.1282181744174214
123,2213,2,seed_sum_lastdigit,4,7,31,0.33753943217665616,0.22580645161290322,0.6689779921615917,-0.11173298056375294
123,1123,1,seed_spread_band,0-3,8,35,0.3217665615141956,0.22857142857142856,0.7103641456582633,-0.09319513294276702
123,1123,1,seed_sum_lastdigit,0,9,39,0.3217665615141956,0.23076923076923078,0.7171945701357466,-0.0909973307449648
123,1123,1,seed_trail_band,4-6,23,99,0.3217665615141956,0.23232323232323232,0.7220241632006338,-0.08944332919096326
123,2213,2,seed_sum_lastdigit,2,9,35,0.33753943217665616,0.2571428571428571,0.7618157543391187,-0.08039657503379904
123,1123,1,seed_consecutive_pairs,1,40,158,0.3217665615141956,0.25316455696202533,0.7867957309506082,-0.06860200455217025
123,2213,2,seed_lead_band,7-9,25,94,0.33753943217665616,0.26595744680851063,0.7879300059654006,-0.07158198536814553
123,3312,3,seed_sum_band,10-17,41,147,0.34069400630914826,0.2789115646258503,0.8186570924666162,-0.06178244168329794
123,2213,2,seed_consecutive_pairs,2,15,54,0.33753943217665616,0.2777777777777778,0.8229491173416407,-0.05976165439887837
123,1123,1,seed_lead_band,0-3,36,135,0.3217665615141956,0.26666666666666666,0.8287581699346405,-0.05509989484752892
123,2213,2,seed_high_count,3,22,78,0.33753943217665616,0.28205128205128205,0.8356098729930506,-0.055488150125374114
123,2213,2,seed_sum_lastdigit,9,8,28,0.33753943217665616,0.2857142857142857,0.8464619492656875,-0.051825146462370464
123,2213,2,seed_spread_band,0-3,10,35,0.33753943217665616,0.2857142857142857,0.8464619492656875,-0.051825146462370464
123,3312,3,seed_sum_lastdigit,4,9,31,0.34069400630914826,0.2903225806451613,0.8521505376344087,-0.050371425663986946
123,1123,1,seed_vtrac_unique,4,19,69,0.3217665615141956,0.2753623188405797,0.8557828928672918,-0.04640424267361587
123,3312,3,seed_high_count,2,33,113,0.34069400630914826,0.2920353982300885,0.8571779744346116,-0.04865860807905975
123,2213,2,seed_vtrac_unique,2,20,69,0.33753943217665616,0.2898550724637681,0.858729513747799,-0.047684359712888036
123,3312,3,seed_high_count,1,27,92,0.34069400630914826,0.29347826086956524,0.861413043478261,-0.04721574543958301
123,2213,2,seed_trail_band,7-9,27,92,0.33753943217665616,0.29347826086956524,0.8694636326696465,-0.04406117130709092
123,3312,3,seed_spread_band,7-9,38,128,0.34069400630914826,0.296875,0.8713831018518519,-0.043819006309148256
123,2213,2,seed_consecutive_pairs,0,29,98,0.33753943217665616,0.29591836734693877,0.8766927331680335,-0.04162106482971739
123,3312,3,seed_trail_band,0-3,38,126,0.34069400630914826,0.30158730158730157,0.8852145796590241,-0.039106704721846686
123,3312,3,seed_even_count,3,23,76,0.34069400630914826,0.3026315789473684,0.8882797270955166,-0.03806242736177984
123,2213,2,seed_prime_count,3,15,50,0.33753943217665616,0.3,0.8887850467289719,-0.03753943217665617
123,3312,3,seed_sum_mod3,1,34,112,0.34069400630914826,0.30357142857142855,0.8910383597883598,-0.03712257773771971
123,1123,1,seed_sum_mod3,0,27,94,0.3217665615141956,0.2872340425531915,0.8926783479349187,-0.034532518961004066
123,2213,2,seed_prime_count,1,29,96,0.33753943217665616,0.3020833333333333,0.8949571651090342,-0.03545609884332285
123,2213,2,seed_sum_band,18-26,40,132,0.33753943217665616,0.30303030303030304,0.897762673463608,-0.034509129146353124
123,2213,2,seed_structure,AABC,40,129,0.33753943217665616,0.31007751937984496,0.918640875172064,-0.027461912796811205
123,2213,2,seed_unique_count,3,40,129,0.33753943217665616,0.31007751937984496,0.918640875172064,-0.027461912796811205
123,3312,3,seed_prime_count,0,11,35,0.34069400630914826,0.3142857142857143,0.9224867724867725,-0.026408292023433977
123,3312,3,seed_consecutive_pairs,2,17,54,0.34069400630914826,0.3148148148148148,0.924039780521262,-0.02587919149433343
123,3312,3,seed_consecutive_pairs,0,31,98,0.34069400630914826,0.3163265306122449,0.9284769463340893,-0.02436747569690334
123,1123,1,seed_structure,ABCD,52,174,0.3217665615141956,0.2988505747126437,0.9287807076853731,-0.02291598680155188
123,1123,1,seed_unique_count,4,52,174,0.3217665615141956,0.2988505747126437,0.9287807076853731,-0.02291598680155188
123,1123,1,seed_repeat_digit,none,52,174,0.3217665615141956,0.2988505747126437,0.9287807076853731,-0.02291598680155188
124,4412,4,seed_sum_lastdigit,3,5,29,0.33214285714285713,0.1724137931034483,0.5190952910641454,-0.15972906403940884
124,1124,1,seed_sum_lastdigit,7,5,26,0.31785714285714284,0.19230769230769232,0.6050129645635264,-0.12554945054945052
124,2214,2,seed_high_count,3,16,75,0.35,0.21333333333333335,0.6095238095238096,-0.13666666666666663
124,4412,4,seed_consecutive_pairs,2,12,55,0.33214285714285713,0.21818181818181817,0.656891495601173,-0.11396103896103896
124,2214,2,seed_sum_lastdigit,4,6,25,0.35,0.24,0.6857142857142857,-0.10999999999999999
124,1124,1,seed_sum_lastdigit,8,7,31,0.31785714285714284,0.22580645161290322,0.7104023196810438,-0.09205069124423962
124,2214,2,seed_structure,AABC,28,112,0.35,0.25,0.7142857142857143,-0.09999999999999998
124,2214,2,seed_unique_count,3,28,112,0.35,0.25,0.7142857142857143,-0.09999999999999998
124,4412,4,seed_sum_lastdigit,0,7,28,0.33214285714285713,0.25,0.7526881720430108,-0.08214285714285713
124,1124,1,seed_high_count,2,25,102,0.31785714285714284,0.24509803921568626,0.771094954835867,-0.07275910364145657
124,4412,4,seed_sum_lastdigit,8,8,31,0.33214285714285713,0.25806451612903225,0.7769684356573014,-0.07407834101382488
124,1124,1,seed_sum_band,10-17,25,101,0.31785714285714284,0.24752475247524752,0.7787295583490934,-0.07033239038189532
124,4412,4,seed_even_count,1,20,76,0.33214285714285713,0.2631578947368421,0.7923033389926429,-0.06898496240601504
124,2214,2,seed_vtrac_unique,4,19,68,0.35,0.27941176470588236,0.7983193277310925,-0.07058823529411762
124,4412,4,seed_sum_mod3,2,21,79,0.33214285714285713,0.26582278481012656,0.800326663944467,-0.06632007233273057
124,2214,2,seed_sum_lastdigit,9,11,39,0.35,0.28205128205128205,0.8058608058608059,-0.06794871794871793
124,1124,1,seed_prime_count,0,9,35,0.31785714285714284,0.2571428571428571,0.8089887640449438,-0.06071428571428572
124,4412,4,seed_sum_lastdigit,7,7,26,0.33214285714285713,0.2692307692307692,0.8105872622001654,-0.06291208791208791
124,4412,4,seed_high_count,1,17,63,0.33214285714285713,0.2698412698412698,0.8124253285543608,-0.0623015873015873
124,2214,2,seed_prime_count,0,10,35,0.35,0.2857142857142857,0.8163265306122449,-0.06428571428571428
124,4412,4,seed_prime_count,1,27,97,0.33214285714285713,0.27835051546391754,0.8380445626870636,-0.05379234167893959
124,2214,2,seed_mirror_pairs_any,no,46,156,0.35,0.2948717948717949,0.8424908424908426,-0.0551282051282051
124,1124,1,seed_even_count,3,17,63,0.31785714285714284,0.2698412698412698,0.8489388264669163,-0.04801587301587301
124,4412,4,seed_mirror_pairs_any,yes,35,124,0.33214285714285713,0.28225806451612906,0.8498092265001735,-0.04988479262672807
124,1124,1,seed_sum_lastdigit,2,9,33,0.31785714285714284,0.2727272727272727,0.8580183861082737,-0.04512987012987013
124,2214,2,seed_even_count,1,23,76,0.35,0.3026315789473684,0.8646616541353384,-0.04736842105263156
124,4412,4,seed_sum_mod2,1,40,139,0.33214285714285713,0.28776978417266186,0.8664036512725304,-0.04437307297019527
124,1124,1,seed_sum_mod2,0,39,141,0.31785714285714284,0.2765957446808511,0.8701888596700933,-0.041261398176291764
124,4412,4,seed_lead_band,7-9,27,93,0.33214285714285713,0.2903225806451613,0.8740894901144642,-0.04182027649769582
124,2214,2,seed_sum_mod3,1,34,111,0.35,0.3063063063063063,0.8751608751608752,-0.04369369369369369
124,1124,1,seed_even_count,2,29,104,0.31785714285714284,0.27884615384615385,0.8772687986171133,-0.03901098901098898
124,2214,2,seed_sum_lastdigit,1,9,29,0.35,0.3103448275862069,0.8866995073891627,-0.03965517241379307
124,2214,2,seed_spread_band,0-3,9,29,0.35,0.3103448275862069,0.8866995073891627,-0.03965517241379307
124,2214,2,seed_sum_band,18-26,43,138,0.35,0.3115942028985507,0.8902691511387164,-0.03840579710144926
124,1124,1,seed_trail_band,7-9,19,67,0.31785714285714284,0.2835820895522388,0.8921683716250209,-0.034275053304904046
124,1124,1,seed_lead_band,0-3,30,105,0.31785714285714284,0.2857142857142857,0.898876404494382,-0.03214285714285714
124,2214,2,seed_prime_count,2,30,95,0.35,0.3157894736842105,0.9022556390977444,-0.03421052631578947
124,1124,1,seed_consecutive_pairs,1,35,122,0.31785714285714284,0.28688524590163933,0.9025603241849328,-0.03097189695550351
124,1124,1,seed_structure,ABCD,43,149,0.31785714285714284,0.28859060402684567,0.9079254958147954,-0.029266538830297173
124,1124,1,seed_unique_count,4,43,149,0.31785714285714284,0.28859060402684567,0.9079254958147954,-0.029266538830297173
125,1125,1,seed_sum_lastdigit,2,8,38,0.35135135135135137,0.21052631578947367,0.5991902834008096,-0.1408250355618777
125,5512,5,seed_prime_count,0,6,35,0.27702702702702703,0.17142857142857143,0.6188153310104529,-0.1055984555984556
125,2215,2,seed_sum_lastdigit,4,8,31,0.3716216216216216,0.25806451612903225,0.6944281524926686,-0.11355710549258935
125,1125,1,seed_sum_lastdigit,3,8,32,0.35135135135135137,0.25,0.7115384615384615,-0.10135135135135137
125,2215,2,seed_even_count,0,7,25,0.3716216216216216,0.28,0.7534545454545456,-0.09162162162162157
125,2215,2,seed_sum_mod3,2,27,92,0.3716216216216216,0.29347826086956524,0.7897233201581029,-0.07814336075205636
125,2215,2,seed_repeat_digit,6,8,27,0.3716216216216216,0.2962962962962963,0.7973063973063973,-0.07532532532532532
125,5512,5,seed_repeat_digit,6,6,27,0.27702702702702703,0.2222222222222222,0.8021680216802167,-0.05480480480480482
125,1125,1,seed_even_count,1,19,67,0.35135135135135137,0.2835820895522388,0.8071182548794488,-0.06776926179911258
125,2215,2,seed_prime_count,1,28,93,0.3716216216216216,0.3010752688172043,0.8101661779081135,-0.07054635280441729
125,5512,5,seed_vtrac_unique,2,15,66,0.27702702702702703,0.22727272727272727,0.8203991130820398,-0.04975429975429976
125,2215,2,seed_high_count,4,8,26,0.3716216216216216,0.3076923076923077,0.8279720279720281,-0.06392931392931389
125,1125,1,seed_sum_lastdigit,7,10,34,0.35135135135135137,0.29411764705882354,0.8371040723981901,-0.05723370429252783
125,1125,1,seed_trail_band,4-6,27,91,0.35135135135135137,0.2967032967032967,0.8444632290786136,-0.05464805464805467
125,5512,5,seed_consecutive_pairs,0,25,104,0.27702702702702703,0.2403846153846154,0.8677298311444653,-0.03664241164241164
125,1125,1,seed_sum_mod3,1,36,118,0.35135135135135137,0.3050847457627119,0.8683181225554107,-0.04626660558863949
125,2215,2,seed_vtrac_unique,3,61,185,0.3716216216216216,0.32972972972972975,0.8872727272727273,-0.04189189189189185
125,5512,5,seed_high_count,3,16,65,0.27702702702702703,0.24615384615384617,0.8885553470919325,-0.03087318087318086
125,1125,1,seed_prime_count,3,15,48,0.35135135135135137,0.3125,0.8894230769230769,-0.03885135135135137
125,2215,2,seed_spread_band,0-3,17,51,0.3716216216216216,0.3333333333333333,0.896969696969697,-0.038288288288288286
125,5512,5,seed_even_count,3,17,68,0.27702702702702703,0.25,0.9024390243902439,-0.02702702702702703
125,5512,5,seed_vtrac_unique,4,11,44,0.27702702702702703,0.25,0.9024390243902439,-0.02702702702702703
125,1125,1,seed_vtrac_unique,4,14,44,0.35135135135135137,0.3181818181818182,0.9055944055944055,-0.033169533169533194
125,2215,2,seed_trail_band,7-9,28,83,0.3716216216216216,0.3373493975903614,0.907776560788609,-0.03427222403126018
125,1125,1,seed_lead_band,7-9,30,94,0.35135135135135137,0.3191489361702128,0.9083469721767594,-0.03220241518113859
125,1125,1,seed_sum_lastdigit,5,8,25,0.35135135135135137,0.32,0.9107692307692308,-0.031351351351351364
125,5512,5,seed_trail_band,7-9,21,83,0.27702702702702703,0.25301204819277107,0.9133117837202468,-0.024014978834255962
125,1125,1,seed_sum_band,10-17,43,134,0.35135135135135137,0.3208955223880597,0.9133180252583236,-0.030455828963291687
125,5512,5,seed_spread_band,0-3,13,51,0.27702702702702703,0.2549019607843137,0.9201339072214251,-0.02212506624271332
125,5512,5,seed_sum_mod3,0,22,86,0.27702702702702703,0.2558139534883721,0.923425978445831,-0.021213073538654925
125,5512,5,seed_consecutive_pairs,2,10,39,0.27702702702702703,0.2564102564102564,0.9255784865540962,-0.02061677061677064
125,1125,1,seed_high_count,1,27,83,0.35135135135135137,0.3253012048192771,0.9258572752548655,-0.02605014653207427
125,1125,1,seed_structure,ABCD,41,126,0.35135135135135137,0.3253968253968254,0.9261294261294261,-0.025954525954525964
125,1125,1,seed_unique_count,4,41,126,0.35135135135135137,0.3253968253968254,0.9261294261294261,-0.025954525954525964
125,1125,1,seed_repeat_digit,none,41,126,0.35135135135135137,0.3253968253968254,0.9261294261294261,-0.025954525954525964
125,1125,1,seed_mirror_pairs_any,yes,41,126,0.35135135135135137,0.3253968253968254,0.9261294261294261,-0.025954525954525964
125,5512,5,seed_prime_count,2,29,113,0.27702702702702703,0.25663716814159293,0.9263975825598965,-0.020389858885434098
125,5512,5,seed_sum_lastdigit,4,8,31,0.27702702702702703,0.25806451612903225,0.9315499606608969,-0.018962510897994778
125,2215,2,seed_structure,AABC,53,153,0.3716216216216216,0.3464052287581699,0.9321449792038028,-0.025216392863451675
125,2215,2,seed_unique_count,3,53,153,0.3716216216216216,0.3464052287581699,0.9321449792038028,-0.025216392863451675
126,6612,6,seed_spread_band,0-3,6,32,0.33211678832116787,0.1875,0.5645604395604396,-0.14461678832116787
126,1126,1,seed_sum_lastdigit,2,9,38,0.36496350364963503,0.23684210526315788,0.6489473684210526,-0.12812139838647715
126,1126,1,seed_sum_lastdigit,3,7,27,0.36496350364963503,0.25925925925925924,0.7103703703703703,-0.10570424439037579
126,6612,6,seed_vtrac_unique,2,14,59,0.33211678832116787,0.23728813559322035,0.7144719687092569,-0.09482865272794752
126,6612,6,seed_sum_lastdigit,1,7,29,0.33211678832116787,0.2413793103448276,0.726790450928382,-0.09073747797634027
126,6612,6,seed_sum_lastdigit,9,7,28,0.33211678832116787,0.25,0.7527472527472527,-0.08211678832116787
126,6612,6,seed_trail_band,7-9,22,83,0.33211678832116787,0.26506024096385544,0.798093472792268,-0.06705654735731242
126,1126,1,seed_consecutive_pairs,2,14,47,0.36496350364963503,0.2978723404255319,0.8161702127659574,-0.06709116322410313
126,2216,2,seed_trail_band,4-6,21,84,0.3029197080291971,0.25,0.825301204819277,-0.0529197080291971
126,1126,1,seed_even_count,1,22,72,0.36496350364963503,0.3055555555555556,0.8372222222222223,-0.059407948094079455
126,1126,1,seed_mirror_pairs_any,yes,39,125,0.36496350364963503,0.312,0.85488,-0.052963503649635035
126,6612,6,seed_sum_mod3,0,27,94,0.33211678832116787,0.2872340425531915,0.8648585457096096,-0.04488274576797635
126,2216,2,seed_even_count,2,23,87,0.3029197080291971,0.26436781609195403,0.8727323085445229,-0.038551891937243066
126,1126,1,seed_structure,ABCD,46,144,0.36496350364963503,0.3194444444444444,0.8752777777777777,-0.045519059205190615
126,1126,1,seed_unique_count,4,46,144,0.36496350364963503,0.3194444444444444,0.8752777777777777,-0.045519059205190615
126,1126,1,seed_repeat_digit,none,46,144,0.36496350364963503,0.3194444444444444,0.8752777777777777,-0.045519059205190615
126,2216,2,seed_sum_mod3,2,22,82,0.3029197080291971,0.2682926829268293,0.885689097854834,-0.034627025102367814
126,2216,2,seed_prime_count,0,10,37,0.3029197080291971,0.2702702702702703,0.8922175187235428,-0.032649437758926814
126,1126,1,seed_sum_mod3,1,32,98,0.36496350364963503,0.32653061224489793,0.8946938775510204,-0.0384328914047371
126,1126,1,seed_lead_band,0-3,34,104,0.36496350364963503,0.3269230769230769,0.8957692307692308,-0.03804042672655811
126,2216,2,seed_consecutive_pairs,1,35,128,0.3029197080291971,0.2734375,0.9026731927710843,-0.0294822080291971
126,6612,6,seed_sum_band,18-26,38,126,0.33211678832116787,0.30158730158730157,0.9080760509331938,-0.030529486733866296
126,2216,2,seed_sum_lastdigit,4,8,29,0.3029197080291971,0.27586206896551724,0.9106771915247195,-0.02705763906367986
126,1126,1,seed_sum_band,10-17,36,108,0.36496350364963503,0.3333333333333333,0.9133333333333333,-0.03163017031630172
126,1126,1,seed_consecutive_pairs,0,31,93,0.36496350364963503,0.3333333333333333,0.9133333333333333,-0.03163017031630172
126,1126,1,seed_prime_count,3,17,51,0.36496350364963503,0.3333333333333333,0.9133333333333333,-0.03163017031630172
126,2216,2,seed_lead_band,4-6,22,79,0.3029197080291971,0.27848101265822783,0.9193228610645111,-0.024438695370969266
126,2216,2,seed_vtrac_unique,4,17,61,0.3029197080291971,0.2786885245901639,0.9200079004542759,-0.024231183439033188
126,1126,1,seed_spread_band,7-9,37,110,0.36496350364963503,0.33636363636363636,0.9216363636363637,-0.02859986728599867
126,2216,2,seed_even_count,3,21,75,0.3029197080291971,0.28,0.9243373493975904,-0.022919708029197072
126,6612,6,seed_mirror_pairs_any,no,46,149,0.33211678832116787,0.3087248322147651,0.929567077218084,-0.023391956106402767
126,2216,2,seed_mirror_pairs_any,no,42,149,0.3029197080291971,0.28187919463087246,0.9305409557693861,-0.021040513398324634
126,6612,6,seed_structure,AABC,36,116,0.33211678832116787,0.3103448275862069,0.9344448654793484,-0.02177196073496096
126,6612,6,seed_unique_count,3,36,116,0.33211678832116787,0.3103448275862069,0.9344448654793484,-0.02177196073496096
126,2216,2,seed_high_count,1,17,60,0.3029197080291971,0.2833333333333333,0.9353413654618473,-0.019586374695863773
126,2216,2,seed_sum_mod2,0,36,127,0.3029197080291971,0.28346456692913385,0.9357745944407551,-0.019455141100063245
126,2216,2,seed_structure,AABC,33,116,0.3029197080291971,0.28448275862068967,0.9391358537598671,-0.01843694940850743
126,2216,2,seed_unique_count,3,33,116,0.3029197080291971,0.28448275862068967,0.9391358537598671,-0.01843694940850743
126,2216,2,seed_lead_band,7-9,26,91,0.3029197080291971,0.2857142857142857,0.9432013769363166,-0.0172054223149114
126,1126,1,seed_sum_lastdigit,1,10,29,0.36496350364963503,0.3448275862068966,0.9448275862068967,-0.02013591744273846
127,1127,1,seed_sum_lastdigit,7,5,39,0.31756756756756754,0.1282051282051282,0.4037097654118931,-0.18936243936243935
127,1127,1,seed_sum_lastdigit,4,5,27,0.31756756756756754,0.18518518518518517,0.583136327817179,-0.13238238238238237
127,2217,2,seed_sum_lastdigit,0,8,35,0.3783783783783784,0.22857142857142856,0.6040816326530611,-0.14980694980694984
127,7712,7,seed_sum_lastdigit,5,6,31,0.30405405405405406,0.1935483870967742,0.6365591397849462,-0.11050566695727987
127,2217,2,seed_sum_lastdigit,1,8,30,0.3783783783783784,0.26666666666666666,0.7047619047619047,-0.11171171171171174
127,1127,1,seed_high_count,3,15,65,0.31756756756756754,0.23076923076923078,0.7266775777414076,-0.08679833679833676
127,2217,2,seed_high_count,1,22,80,0.3783783783783784,0.275,0.7267857142857143,-0.10337837837837838
127,1127,1,seed_spread_band,0-3,9,37,0.31756756756756754,0.24324324324324326,0.7659574468085107,-0.07432432432432429
127,2217,2,seed_sum_lastdigit,8,9,31,0.3783783783783784,0.2903225806451613,0.7672811059907835,-0.08805579773321709
127,7712,7,seed_sum_lastdigit,6,7,30,0.30405405405405406,0.23333333333333334,0.7674074074074074,-0.07072072072072072
127,1127,1,seed_sum_mod3,2,26,106,0.31756756756756754,0.24528301886792453,0.772380570052188,-0.07228454869964301
127,7712,7,seed_prime_count,3,11,44,0.30405405405405406,0.25,0.8222222222222222,-0.05405405405405406
127,1127,1,seed_prime_count,0,10,38,0.31756756756756754,0.2631578947368421,0.8286674132138858,-0.05440967283072545
127,7712,7,seed_prime_count,2,23,91,0.30405405405405406,0.25274725274725274,0.8312576312576312,-0.05130680130680132
127,1127,1,seed_sum_lastdigit,6,8,30,0.31756756756756754,0.26666666666666666,0.8397163120567377,-0.05090090090090088
127,7712,7,seed_vtrac_unique,4,17,66,0.30405405405405406,0.25757575757575757,0.8471380471380471,-0.04647829647829649
127,2217,2,seed_sum_lastdigit,5,10,31,0.3783783783783784,0.3225806451612903,0.8525345622119815,-0.055797733217088086
127,7712,7,seed_sum_band,18-26,34,131,0.30405405405405406,0.2595419847328244,0.8536047497879559,-0.04451206932122964
127,7712,7,seed_consecutive_pairs,2,14,53,0.30405405405405406,0.2641509433962264,0.8687631027253668,-0.039903110657827645
127,7712,7,seed_sum_mod3,0,28,105,0.30405405405405406,0.26666666666666666,0.8770370370370371,-0.037387387387387394
127,1127,1,seed_vtrac_unique,2,17,61,0.31756756756756754,0.2786885245901639,0.877572375305197,-0.03887904297740363
127,2217,2,seed_sum_mod3,0,35,105,0.3783783783783784,0.3333333333333333,0.8809523809523808,-0.045045045045045085
127,1127,1,seed_sum_lastdigit,3,9,32,0.31756756756756754,0.28125,0.8856382978723405,-0.036317567567567544
127,7712,7,seed_spread_band,7-9,36,133,0.30405405405405406,0.2706766917293233,0.8902255639097744,-0.033377362324730764
127,2217,2,seed_mirror_pairs_any,yes,44,130,0.3783783783783784,0.3384615384615385,0.8945054945054945,-0.03991683991683992
127,1127,1,seed_trail_band,4-6,25,88,0.31756756756756754,0.2840909090909091,0.8945841392649905,-0.03347665847665843
127,7712,7,seed_lead_band,0-3,33,121,0.30405405405405406,0.2727272727272727,0.8969696969696969,-0.03132678132678135
127,2217,2,seed_spread_band,4-6,43,126,0.3783783783783784,0.3412698412698413,0.9019274376417233,-0.03710853710853712
127,7712,7,seed_sum_mod2,0,39,142,0.30405405405405406,0.2746478873239437,0.9032863849765259,-0.029406166730110372
127,1127,1,seed_prime_count,1,33,115,0.31756756756756754,0.28695652173913044,0.9036077705827938,-0.0306110458284371
127,1127,1,seed_consecutive_pairs,0,27,94,0.31756756756756754,0.2872340425531915,0.9044816659121776,-0.030333525014376028
127,7712,7,seed_high_count,2,30,109,0.30405405405405406,0.27522935779816515,0.9051987767584099,-0.028824696255888904
127,1127,1,seed_mirror_pairs_any,no,48,166,0.31756756756756754,0.2891566265060241,0.9105357600615227,-0.02841094106154346
127,7712,7,seed_trail_band,7-9,23,83,0.30405405405405406,0.27710843373493976,0.9113788487282464,-0.026945620319114294
127,2217,2,seed_lead_band,4-6,28,81,0.3783783783783784,0.345679012345679,0.9135802469135802,-0.032699366032699406
127,7712,7,seed_even_count,2,29,103,0.30405405405405406,0.2815533980582524,0.9259978425026968,-0.022500655995801644
127,1127,1,seed_even_count,1,23,78,0.31756756756756754,0.2948717948717949,0.9285324604473542,-0.022695772695772665
127,2217,2,seed_trail_band,0-3,44,125,0.3783783783783784,0.352,0.9302857142857142,-0.02637837837837842
127,2217,2,seed_sum_mod3,1,30,85,0.3783783783783784,0.35294117647058826,0.9327731092436975,-0.02543720190779014
127,1127,1,seed_lead_band,7-9,28,94,0.31756756756756754,0.2978723404255319,0.9379809868718878,-0.019695227142035643
128,2218,2,seed_sum_lastdigit,2,6,36,0.3238434163701068,0.16666666666666666,0.5146520146520146,-0.15717674970344012
128,8812,8,seed_consecutive_pairs,0,18,81,0.3096085409252669,0.2222222222222222,0.7177522349936143,-0.0873863187030447
128,1128,1,seed_sum_band,0-9,7,26,0.3665480427046263,0.2692307692307692,0.734503360716953,-0.0973172734738571
128,2218,2,seed_high_count,3,15,63,0.3238434163701068,0.23809523809523808,0.7352171637885923,-0.08574817827486869
128,8812,8,seed_vtrac_unique,2,15,65,0.3096085409252669,0.23076923076923078,0.7453580901856764,-0.07883931015603612
128,1128,1,seed_vtrac_unique,4,13,47,0.3665480427046263,0.2765957446808511,0.7545961578186325,-0.08995229802377525
128,8812,8,seed_sum_lastdigit,7,8,33,0.3096085409252669,0.24242424242424243,0.7830024381748519,-0.06718429850102448
128,1128,1,seed_high_count,2,31,105,0.3665480427046263,0.29523809523809524,0.8054553860379103,-0.07130994746653108
